Instruction,condsFile,emotions,emotionsREP,TeclaQ2,TeclaP2,CATarget2,CAHappy2,Body,Face,Type,Stimulus,Gender,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,respNo,CAfear,Instruction_1.started,Instruction_1.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,Instructions2.started,Instructions2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_8.started,text_8.stopped,text_7.started,text_7.stopped,text_9.started,text_9.stopped,Qtext.started,Qtext.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,ISI.started,ISI.stopped,fix_duration,start,text_12.started,text_12.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_10.started,text_10.stopped,ISI_3.started,ISI_3.stopped,text_2.started,text_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,CAanger,text_3.started,text_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,participant,impar_incluso,date,expName,psychopyVersion,frameRate,TeclaQ,TeclaP,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_2_a_h-copy.png,male,0,1,1,1,0,55,55,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8500000000000001,0.9500000000000001,358.260176115029,359.1402684940258,359.11303051101277,359.2303086480242,p,1.9306322049815208,359.11303051101277,None,359.210993745015,None,359.210993745015,None,0.004060130740981549,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Anger,Congruent,C_2_a-copy.png,male,0,1,1,1,0,56,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0000000000000002,1.1000000000000003,361.09651996701723,362.11226563702803,362.08315852703527,362.2116738850018,q,0.8973908890038729,362.08315852703527,None,362.1828854480409,None,362.1828854480409,None,0.0014606387121602893,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Happy,Control Body,CoBo_9_h-copy.png,female,0,1,1,1,0,57,57,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1500000000000004,1.2500000000000004,363.0294417400146,364.18343350000214,364.1628603520221,364.2798800620367,q,0.8346921729971655,364.1628603520221,None,364.2798800620367,None,364.2798800620367,None,0.005489354662131518,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_1_a_h-copy.png,male,0,1,1,1,0,58,58,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.85,365.06474467902444,365.8384578770492,365.81420419504866,365.9372040909948,q,1.562438220018521,365.81420419504866,None,365.89044016599655,None,365.89044016599655,None,0.01578986638924107,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Anger,Incongruent,I_7_h_a-copy.png,male,0,1,1,1,0,59,59,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1000000000000003,1.2000000000000004,367.42011414503213,368.5315210010158,368.50427651801147,368.6194217830198,p,1.0252459670300595,368.50427651801147,None,368.6194217830198,None,368.6194217830198,None,0.0015988036757335067,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Anger,Control Body,CoBo_2_a-copy.png,male,0,1,1,1,1,0,60,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1500000000000004,1.2500000000000004,369.58135390799725,370.752501888026,370.7320318540442,370.849101143016,q,0.7516701230197214,370.7320318540442,None,370.8197572340141,None,370.8197572340141,None,0.005706058698706329,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_8_a_h-copy.png,male,0,1,1,1,1,1,61,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.9,371.5197170600295,372.3516595400288,372.32784947403707,372.4499537370284,q,0.8358468770165928,372.32784947403707,None,372.42093029699754,None,372.42093029699754,None,0.003536523669026792,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_7_a_h-copy.png,male,0,1,1,1,1,2,62,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0000000000000002,1.1000000000000003,373.2003645670484,374.2220728730317,374.20030668901745,374.3172683599987,q,0.9815988789778203,374.20030668901745,None,374.2904839370167,None,374.2904839370167,None,0.00469694467028603,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Happy,Congruent,C_4_h-copy.png,female,0,1,1,1,1,3,63,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1000000000000003,1.2000000000000004,375.21879665600136,376.3381520980038,376.31774983002106,376.434119876998,q,0.9337648369837552,376.31774983002106,None,376.4052395159961,None,376.4052395159961,None,0.005146805662661791,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Anger,Control Body,CoBo_3_a-copy.png,male,0,1,1,1,1,4,64,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.9,377.30067199701443,378.12663352204254,378.10279241000535,378.2206054640119,p,1.2388717110152356,378.10279241000535,None,378.2017492650193,None,378.2017492650193,None,0.0005902787088416517,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Happy,Control Body,CoBo_5_h-copy.png,female,0,1,1,1,1,5,65,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9500000000000002,1.0500000000000003,379.3879760260461,380.36921114102006,380.3412918980466,380.45418623200385,q,0.5893585510202684,380.3412918980466,None,380.43587655504234,None,380.43587655504234,None,0.00011046661529690027,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Happy,Control Body,CoBo_6_h-copy.png,female,0,1,1,1,1,6,66,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2000000000000004,1.3000000000000005,380.9697409880464,382.19051310402574,382.1695129710133,382.2860096010263,q,0.7531359800486825,382.1695129710133,None,382.2623756630346,None,382.2623756630346,None,0.0036784076946787536,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Happy,Control Body,CoBo_7_h-copy.png,male,0,1,1,1,1,7,67,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9500000000000002,1.0500000000000003,382.9731089970446,383.9438448710134,383.9215820810059,384.0414390110527,q,1.1160751490388066,383.9215820810059,None,384.0215705540031,None,384.0215705540031,None,0.0005364336539059877,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Happy,Control Body,CoBo_3_h-copy.png,male,0,1,1,1,1,8,68,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0500000000000003,1.1500000000000004,385.06998727301834,386.12619608000387,386.10551058803685,386.22500627604313,q,0.8630927599733695,386.10551058803685,None,386.20507250603987,None,386.20507250603987,None,0.006237953726667911,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_5_a_h-copy.png,female,0,1,1,1,1,9,69,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8500000000000001,0.9500000000000001,387.02818512002705,387.889536319999,387.86592009599553,387.9894171800115,q,0.7787356020417064,387.86592009599553,None,387.95957708603237,None,387.95957708603237,None,0.015535893442574888,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Anger,Control Body,CoBo_10_a-copy.png,female,0,1,1,1,1,10,70,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2000000000000004,1.3000000000000005,388.68978682201123,389.9107693240512,389.87940092902863,390.00600223703077,q,0.6279959839885123,389.87940092902863,None,389.97980454203207,None,389.97980454203207,None,0.004043454711791128,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Anger,Incongruent,I_6_h_a-copy.png,female,0,1,1,1,1,11,71,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0500000000000003,1.1500000000000004,390.55625098204473,391.623694584996,391.59941701503703,391.70772408804623,p,0.6090013759676367,391.59941701503703,None,391.68988853902556,None,391.68988853902556,None,0.005634654720779508,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Anger,Control Body,CoBo_5_a-copy.png,female,0,1,1,1,1,12,72,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1500000000000004,1.2500000000000004,392.275342768,393.44876446801936,393.4279506710009,393.54307739203796,p,0.7315992349758744,393.4279506710009,None,393.52418045699596,None,393.52418045699596,None,0.00012292468454688787,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Happy,Congruent,C_1_h-copy.png,male,0,1,1,1,1,13,73,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2000000000000004,1.3000000000000005,394.2093729050248,395.42864214401925,395.3985054800287,395.51061840105103,q,0.7639794140122831,395.3985054800287,None,395.49263362103375,None,395.49263362103375,None,0.0027322027017362416,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Happy,Congruent,C_7_h-copy.png,male,0,1,1,1,1,14,74,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1000000000000003,1.2000000000000004,396.2079237670405,397.31393172504613,397.31393172504613,397.4282221070025,q,1.2487250099657103,397.31393172504613,None,397.40889948804397,None,397.40889948804397,None,0.005000725679565221,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Happy,Congruent,C_9_h-copy.png,female,0,1,1,1,1,15,75,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.9,398.5996460300521,399.4150310429977,399.3904210830224,399.51409141602926,q,0.8021186270052567,399.3904210830224,None,399.4943231189973,None,399.4943231189973,None,0.003720614709891379,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Anger,Incongruent,I_8_h_a-copy.png,male,0,1,1,1,1,16,76,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.85,400.2447813160252,401.00403896102216,401.00403896102216,401.13317001605174,p,0.6996086980216205,401.00403896102216,None,401.08070540899644,None,401.08070540899644,None,0.016540363372769207,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Happy,Control Body,CoBo_1_h-copy.png,male,0,1,1,1,1,17,77,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9500000000000002,1.0500000000000003,401.7613667800324,402.72839453001507,402.69914733205223,402.8280935549992,p,0.5974097629659809,402.69914733205223,None,402.7990538580343,None,402.7990538580343,None,0.0007247866597026587,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Anger,Congruent,C_5_a-copy.png,female,0,1,1,1,1,18,78,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.85,403.36184531101026,404.1370604180265,404.1127599480096,404.2332253130153,p,0.6477716999943368,404.1127599480096,None,404.18963952804916,None,404.18963952804916,None,0.015142731368541718,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Anger,Incongruent,I_1_h_a-copy.png,male,0,1,1,1,1,19,79,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2000000000000004,1.3000000000000005,404.7957622820395,406.0007358600269,405.9795499910251,406.0974393750075,q,0.900992555951234,405.9795499910251,None,406.07858105102787,None,406.07858105102787,None,0.005643451702781022,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_6_a_h-copy.png,female,0,1,1,1,1,20,80,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.9,406.9337605269975,407.76464012800716,407.7141258600168,407.84738414600724,q,0.9983812569989823,407.7141258600168,None,407.8171246900456,None,407.8171246900456,None,0.01618043944472447,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_2_a_h-copy.png,male,0,1,1,1,1,21,81,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1000000000000003,1.2000000000000004,408.78100093704415,409.903300623002,409.8533659900422,409.9809733100119,p,0.8890609299996868,409.8533659900422,None,409.95388501603156,None,409.95388501603156,None,0.014746552391443402,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_10_a_h-copy.png,female,0,1,1,1,1,22,82,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9000000000000001,1.0000000000000002,410.7825659690425,411.68990785302594,411.66524190903874,411.7854257260333,q,0.8751826880034059,411.66524190903874,None,411.76549259602325,None,411.76549259602325,None,0.005045575613621622,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_3_a_h-copy.png,male,0,1,1,1,1,23,83,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.9,412.5825563990511,413.39556188799907,413.39556188799907,413.51928810204845,q,0.5719472029595636,413.39556188799907,None,413.4735079490347,None,413.4735079490347,None,0.0035757757141254842,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Anger,Control Body,CoBo_4_a-copy.png,female,0,1,1,1,1,24,84,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.85,414.0216890880256,414.80401375802467,414.7795025150408,414.90344253805233,q,0.5938493370194919,414.7795025150408,None,414.85665339505067,None,414.85665339505067,None,0.016385855386033654,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_1_a_h-copy.png,male,0,1,1,1,1,25,85,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8500000000000001,0.9500000000000001,415.4498659380479,416.32304403802846,416.27614883199567,416.3998639100464,q,0.36938170896610245,416.27614883199567,None,416.37095392501215,None,416.37095392501215,None,0.014691467396914959,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Control,Anger,Control Body,CoBo_6_a-copy.png,female,0,1,1,1,1,26,86,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9000000000000001,1.0000000000000002,416.7036281450419,417.63454450503923,417.60710868705064,417.73397066199686,p,0.5862415289739147,417.60710868705064,None,417.70513469702564,None,417.70513469702564,None,0.0005351947038434446,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_4_a_h-copy.png,female,0,1,1,1,1,27,87,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0500000000000003,1.1500000000000004,418.25112561904825,419.30338978703367,419.283952947997,419.4009779240005,q,0.7725987400044687,419.283952947997,None,419.3715098790126,None,419.3715098790126,None,0.015624210413079709,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Anger,Incongruent,I_7_h_a-copy.png,male,0,1,1,1,1,28,88,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8500000000000001,0.9500000000000001,420.1195510540274,420.9793842160143,420.9535218960373,421.07120270002633,p,0.9098883140250109,420.9535218960373,None,421.05207203299506,None,421.05207203299506,None,0.00028953462606295943,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Happy,Incongruent,I_9_a_h-copy.png,female,0,1,1,1,1,29,89,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1500000000000004,1.2500000000000004,421.9187366400147,423.0863483240246,423.06075853301445,423.1858317530132,q,0.673640527005773,423.06075853301445,None,423.1577071570209,None,423.1577071570209,None,0.0016548327403143048,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Happy,Congruent,C_5_h-copy.png,female,0,1,1,1,1,30,90,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.9,423.7901932030218,424.62360989901936,424.5977676730254,424.72356415202376,q,0.8996132969623432,424.5977676730254,None,424.69360973499715,None,424.69360973499715,None,0.0011202666792087257,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Anger,Incongruent,I_3_h_a-copy.png,male,0,1,1,1,1,31,91,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9000000000000001,1.0000000000000002,425.53791082202224,426.4446168250288,426.42193279904313,426.54098814504687,p,0.4186906900140457,426.42193279904313,None,426.5212111190194,None,426.5212111190194,None,0.006285257637500763,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Anger,Congruent,C_6_a-copy.png,female,0,1,1,1,1,32,92,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9500000000000002,1.0500000000000003,426.876496055047,427.8381449110457,427.8102006679983,427.92375101102516,p,0.6980202639824711,427.8102006679983,None,427.92375101102516,None,427.92375101102516,None,0.0025940556661225855,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Happy,Happy,Congruent,C_8_h-copy.png,male,0,1,1,1,1,33,93,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1500000000000004,1.2500000000000004,428.5565409580013,429.7107813010225,429.7107813010225,429.8385362190311,q,0.5336784570245072,429.7107813010225,None,429.81002807599725,None,429.81002807599725,None,0.0037756097153760493,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
instAnger.xlsx,anger.xlsx,enfado o felicidad.,¿Tiene la persona una CARA enfadada o feliz?,Tecla Q = Enfadado,Tecla P = Feliz,q,p,Anger,Anger,Congruent,C_9_a-copy.png,female,0,1,1,1,1,34,94,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9000000000000001,1.0000000000000002,430.3053932840121,431.2148657310172,431.19075629801955,431.3095946829999,p,0.5967239209567197,431.19075629801955,None,431.2898275900516,None,431.2898275900516,None,0.012536172405816615,None,,,,,,,,,,,,,,999,impar,2020_Feb_26_1955,FBC_2019_v2,3.2.4,60.028615516486035,Tecla Q = Feliz,Tecla P = Enfadado,
